what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343242021893
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343242027276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242028923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242032453
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242032606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242034482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242108038
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343242108562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343242116685
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343242120089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242121691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242124582
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242124739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242126249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242157448
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343242157893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343242174017
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343242175698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242177244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242180350
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242180501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242181801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242213350
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343242214031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343242230580
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343242231678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242233190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242235868
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242236019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242350292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242352708
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242352846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242354321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242411946
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343242412785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242461747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242506727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242509841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242517363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343242597624
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343242600510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242601989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242605114
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343242605266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343242607390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343245268895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343245286872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246173218
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246183286
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246196033
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343246198012
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246200934
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343246275445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343246379045
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343246381133
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246381464
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343246406179
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246410187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343246741153
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246743397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343246780011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343246837789
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343246840824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246842175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246845106
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343246845262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246846699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246866851
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246868188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343246870296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343246878068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343246882228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343246884853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343246900051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343246903454
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343246905523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246907223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246910123
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343246910254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246926833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343246939875
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343246955656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343247046422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247049797
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343247097650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247097796
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343247102918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247283651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247340376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343247534640
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343247538414
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343247542033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343247579686
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343247582754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247584678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247587387
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343247587540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247589405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247663354
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343247664173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343247838267
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343247841255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343247843361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343247846863
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343247849459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247851203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247854160
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343247854312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343247856330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248077323
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343248079025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343248126448
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343248128021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248129687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248133142
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343248133287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248134920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248155398
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343248164294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343248168188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343248187626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343248189395
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343248190740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248192306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248195194
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343248195337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248196807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248275481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248346241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248352922
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343248353766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343248357768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248379260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248386462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343248388672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343248390790
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343248392240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248394108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248397742
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343248397885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248399726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248422794
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1343248424872
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343248476965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248505664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248510487
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343248510621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248524160
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343248617645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248617809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248620266
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343248623193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248623211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248623271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248646623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248648773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248648800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248653474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248656008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248656034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248662293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248666253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248666280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248669495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248671500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248671527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248685639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248687996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248688022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248691129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248693276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248693303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248696629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248699109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343248699139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343248720129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248722868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248726025
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343248726145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248730171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248752315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343248755330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249104115
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343249138302
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343249138317
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343249150592
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343249151047
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343249151061
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343249178808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249255302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249711562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249714118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249716399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343249716422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249719472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249723802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343249723826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249728202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249730220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343249730244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249734199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249736487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343249736511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249740030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249742336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343249742360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249749187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249756028
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343249756136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343249766357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343250614603
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343250615475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343250618966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343250626063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343251290785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343251296510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343251298208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343253378709
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343253383160
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343253388724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343253624493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343253638277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343253646835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343253647840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343253925837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257471575
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343257474265
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343257485608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343257497819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343257501794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343257505411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257516166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257522544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343257550012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343257558515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343257562652
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343257564538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257565801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257568388
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343257568500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257571308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343257640587
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343257643088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343257664245
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343257668790
