what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343008939904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009075948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009097315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009110396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009147073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343009151725
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343009154772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009156632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009159415
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343009159585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009162225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009367750
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343009368032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343009380550
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343009384341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009386639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009389145
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343009389308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009390860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009427329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009433977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009461205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1343009461233
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009461310
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009461330
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009465582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343009505825
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009508150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343009512437
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009515880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343009539123
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343009541078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343009552733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009584406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009647172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009660143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009664846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009688435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009699878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009714434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009727565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009791530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009834249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009842888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009908679
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343009909167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009919488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343009967742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343010567772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343010784305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343010789851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011485105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343011488046
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343011489515
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343011491337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343011493111
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343011499262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011514477
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343011549099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011549219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011550723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011553907
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343011554086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011557981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011677190
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343011677886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011733020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011823844
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343011829568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011923270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011940642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011974772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343011978982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012031623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012039901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012080894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012110490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343012112041
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343012115730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012117208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012120456
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343012120624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012122756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012158933
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343012165746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343012171623
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343012172959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012174448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012177537
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343012177702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343012179625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343013158978
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343013159525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343013279035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343013338607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343013714556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343013716324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014248407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014604946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343014606470
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343014608471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014610297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014614520
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343014614687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014616399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014645323
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343014645847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343014655025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014657312
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343014670616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014670735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014672093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014675197
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343014675365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343014677146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343054681913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343054684368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343054840043
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343054840714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343054883501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343054940841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056046346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343056083331
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056089245
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343056116558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056122523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056132050
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.rename.element",1343056132082
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056136386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343056178372
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343056183942
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056185577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343056187865
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343056191577
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343056246358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056247779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056250264
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343056250441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056251667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056451016
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056451994
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343056466158
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056469352
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343056487165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056565910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056613366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056726347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056799375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343056815067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343056817282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343056840729
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343056844163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056845923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056848575
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343056848741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056850041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056872556
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343056873069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343056883017
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343056884550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056886918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343056894975
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.rename.element",1343056895003
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343056897258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057542449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057738177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057738251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057741315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057743161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057761061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343057762479
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343057763812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057765118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057767862
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343057768031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057769417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057814589
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1343057817935
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1343057817959
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343057838272
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1343057845844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343057852335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343057854911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343057860931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057864199
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343057870609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057870714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057872770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057875516
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343057875658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057878858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057900567
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343057902035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057922159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057971943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343057978762
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343057981441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057982921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057985776
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343057985948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343057992056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058322766
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343058323019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343058330765
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343058331981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058333257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058336177
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343058336349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058337972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058408671
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343058409120
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343058412363
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343058449224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343058477296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058496171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058509853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058528616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058548586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343058551016
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343058562544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058563951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058566897
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343058567041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058572255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058661943
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343058662628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343058703692
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343058705393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058706916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058709925
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343058710092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058712689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058799070
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343058799279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343058815919
