what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232041251
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232128750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232149823
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232153046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232154815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232157584
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232157791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232159194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232189313
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232189815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232209481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232237147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232275070
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232277753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232279355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232281989
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232282172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232284204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232318599
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232319224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232321201
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232324182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232325839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232328349
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232328541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232329733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232367886
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232368410
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232380188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232382531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232383868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232386475
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232386653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232388424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232409567
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232409911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232414997
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232416454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232417617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232419957
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232420124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232421421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232589481
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232590024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232607872
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232608875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232610848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232613625
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232613784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232616330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232655402
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232662688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232665276
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232667038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232668628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232672003
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232672156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232677697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232710168
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232711705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232734947
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232736124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232737940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232740772
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232740925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232742340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232795533
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232796035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232824432
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232826150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232827716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232830108
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232830275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232832025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232941817
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343232944851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343232978590
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343232980430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232981920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232984415
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343232984565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343232985734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233512971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233522327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233747461
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343233748148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343233791259
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343233793527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233795342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233798288
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343233798480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233800890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343233824035
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343233830639
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343233860943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343234018251
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343234021025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234022616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234024999
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343234025262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234026791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234704714
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343234705250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234775639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234857316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343234897495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343235681607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343236311124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237069861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237069980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237074023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237074062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237147077
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343237150405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237152895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237157370
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343237196608
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343237196632
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343237244388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343237844235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238484598
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238484609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238484670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238487916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238487952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238603671
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238607649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238609339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238609473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238679906
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343238682931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238684420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238687423
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343238687590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238690885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238692953
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1343238692982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343238692982
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238693033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343238698738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238700227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238703423
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343238703556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238706719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238743150
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238744833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238748827
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343238750634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238751955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238755957
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343238756112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238757558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238857036
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238858368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238864399
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343238866115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238868774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238871867
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343238872022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238873569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238920687
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343238921133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343238991063
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343238993005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238994360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238997428
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343238997581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343238999413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343239616778
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343239617398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239627740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239628243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239629391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239631450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239632034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239632500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239634567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239635062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239637751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239639426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239641272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239644029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239645675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239649113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239655716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239656597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239657088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239657629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239658136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239663146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239663658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239664400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239665913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239666731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239667203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239667686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239668147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239668597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239669081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239669601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239670363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239670882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239671898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239672935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239674324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239675044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239675594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239676308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239676945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239677507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239693708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239694441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239694990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239696387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239698939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239699638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239700210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239700705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239701180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343239701639
